% Model:              simple_interferometer_with_waveguides_for_nn.mph
% Version:            COMSOL 6.0.0.405
% Date:               Apr 11 2023, 14:16
% Dimension:          1
% Nodes:              1694
% Expressions:        49
% Description:        Line graph
% Arc length (m)          (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2
7.294472282334957E-4      21210.90720601622        253471.60233436222       726.6005577468732        11764.255077540349       6266.33926757136         3370260.4735521954       304343.6609537022        2429313.413675275        5283.397490932649        16774.71761657777        2.077789928065059E7      175620.35862661147       148767.83697993503       242315.10927589802       53780.97674941373        955555.9278251089        3986013.533921315        152749.06852766487       2905014.849601182        1061811.543208553        2.303199066591178E7      1210308.534939515        1759766.2687511288       260280.43507047897       891980.9790538871        13994.370091966803       111146.34633138157       121174.91351100175       726035.7149531886        4775.739051871329        2256774.4177537896       2705011.059738836        47205.005582482794       595387.2382440425        4741838.391476861        1.5716862628216803E7     5486.531408694507        790013.0748929464        308250.4489344876        599958.2768451599        3439373.554409609        24273.022735953342       71081.03445374896        769798.3076547399        23965.225087872306       25951.860604772595       407111.2406351986        488755.6659856935        3710029.4691617615
7.294618424199019E-4      21211.071378567678       253470.5350922427        726.4720476632278        11764.57897353308        6266.79146098619         3370228.2876164657       304340.6413311991        2429304.448874861        5283.812285871114        16774.31755749825        2.0777726175306067E7     175615.26052912296       148768.41006116843       242311.2098812105        53780.45045967702        955545.5223760334        3985977.9400263014       152743.57184383          2904970.859449115        1061785.0199135286       2.303173217881405E7      1210292.6956850947       1759720.368523902        260279.83084960762       891969.611484793         13994.641991849032       111140.00500566309       121170.17889774485       726032.5964375362        4775.056788527184        2256736.570703031        2704958.0827821624       47204.61192464811        595381.6388486857        4741765.544998849        1.5716631812106151E7     5486.567358786871        789995.0500554688        308244.84617914          599951.7302836478        3439301.254303794        24272.59437086411        71078.34765035691        769779.313649291         23965.418363978722       25951.925003141383       407106.19215745444       488753.4500866772        3709982.352981469
8.023919510568474E-4      21626.915996931428       247508.09914976626       284.8293575584678        13146.339871610131       8573.671616758456        3314956.8103325083       293874.5231293681        2437843.882733464        7401.255792444587        14804.037838452328       2.0356194054219667E7     150752.26259814054       152058.14488125165       221969.73600314488       50100.08132363531        917071.5547259557        3837894.338174467        126159.58393021887       2751650.626533287        955557.9121454165        2.225027213150789E7      1154121.1059982975       1563415.1782273808       260432.78423853056       850290.9877450188        15072.390123291301       82362.22769068397        99348.04721048025        711422.3359083944        1977.869232104285        2099345.9592315666       2478110.696455341        44468.73814542141        576451.920825039         4430580.295243095        1.4734611811833339E7     5556.756884460356        725647.6407110076        281422.58387061127       577653.4681997172        3125472.5508244936       22050.306069967028       59497.24874933309        687704.7836923876        24566.416674172746       26053.850237102222       387863.9483897756        480597.09668997035       3518582.8691806584
8.753220596937651E-4      21271.040068478203       242832.9428209126        129.850523730916         14009.798827397712       10876.964048862279       3476559.889841734        295366.22081215837       2556994.7667496246       9492.058323231455        12942.522504381965       2.089047891596111E7      129032.13634400669       157445.3852420232        202440.9373337048        44807.450152608144       913460.8421716711        3790925.2142070746       103127.2625178975        2746808.554397569        914648.8798199089        2.2570721263370823E7     1155314.6371461297       1449358.3887211867       268757.410767177         845724.1367600983        15579.179268536747       60623.00649231139        82640.8270537831         703832.0202380717        428.2938261623518        2020106.0995388124       2347559.775119852        40589.34840065791        581888.7463152338        4262849.778953251        1.4206536646466179E7     5586.4196303932285       722148.0954932646        259394.89596539273       582315.8190208438        2933016.902423128        19779.164079521255       52743.30427365517        640566.30350699          24470.949897083912       26227.974059380507       385403.5161343181        482442.5350044936        3441680.275234922
8.753366738801886E-4      21270.895691385012       242832.38223460445       129.83729818914256       14009.914275411673       10877.410410715718       3476613.8298683944       295367.90082655323       2557029.463952443        9492.459336302632        12942.163790542427       2.089068601075062E7      129028.29971755239       157446.76245616438       202437.37985241163       44806.29843120026        913464.2829405485        3790928.9653033637       103123.19250574568       2746823.527793481        914648.3732331042        2.257090090931772E7      1155321.634880003        1449345.2535806864       268760.00597182976       845727.4540993393        15579.221816507921       60619.47574261935        82638.1331451167         703831.6475396022        428.1078895392558        2020099.3364444934       2347545.187689687        40588.509361091405       581892.82320181          4262833.916664051        1.4206486469873065E7     5586.444696013933        722154.2599292002        259391.18418795988       582319.9578612304        2932993.053911991        19778.714336061417       52742.55061433819        640561.2262551488        24470.86351399894        26228.077169078435       385405.12192949234       482444.2487715891        3441678.618342983
8.753512880666121E-4      21270.750068156693       242831.81471329965       129.82385634036928       14010.030223818352       10877.860016950104       3476667.233454018        295369.60848162527       2557064.0114579108       9492.861850851175        12941.804283555617       2.0890889317453634E7     129024.43555214575       157448.15668707388       202433.79212168662       44805.12856591671        913467.6252387366        3790933.263627284        103119.09513388094       2746838.1155249304       914647.7544423235        2.2571076633677784E7     1155328.4807857485       1449331.848365438        268762.623222471         845730.7275592526        15579.264815487142       60615.92297703342        82635.42225992068        703831.2315328459        427.9213620788617        2020092.2000568593       2347530.1019326244       40587.65731654769        581896.8667240681        4262817.482120841        1.420643389493745E7      5586.469750298846        722160.3743294536        259387.44772979867       582324.0947490375        2932968.5008189394       19778.26261160748        52741.783038178335       640556.0711995885        24470.776151908078       26228.178098599044       385406.7310977068        482445.9616047434        3441676.4943562327
9.482813967035368E-4      20260.377635223787       243451.28947542552       107.05586045142864       14297.413609078701       12935.769039096122       3834066.100482276        311285.7562614909        2774225.7328343396       11298.405546056074       11267.974005504346       2.2359646115098562E7     113607.26761839403       166313.98587184455       188265.17476234378       39086.37360889639        952575.7041810227        3895281.6875148974       86598.94822835593        2896598.532552522        953157.9076972116        2.3981738511933416E7     1225166.676905051        1436293.4338355723       286575.29435334395       883972.5767552479        15527.149304476447       47623.414267383734       73135.5631086583         709805.4638412748        74.6573840369044         2033704.4645357004       2336725.9554960234       36457.99820688429        618554.9748459437        4282756.680829942        1.4259889087258087E7     5974.4752653279265       787626.3639860296        245629.75651364133       620291.2532059471        2893460.898915253        17647.45181053216        52349.44386360025        640318.4852845664        23758.703980057213       27456.262171416674       405560.67647379776       499224.20139152696       3507137.8565127724
0.0010212115053404268     18796.72975726914        252293.3914544847        125.26026152103859       14044.895621745496       14540.835715365514       4312118.409094668        340687.79572612594       3047708.0010811277       12590.063473609584       9794.350589675963        2.447430524748949E7      106057.20121279662       179175.09343805263       182946.590774041         34225.621621114435       1030859.6565891533       4169927.856813096        77948.50829020403        3165883.4620023193       1067006.3396239255       2.6168944496085163E7     1357568.8040571103       1518025.949892204        312710.15949152334       959561.5274357027        15017.674489423413       43153.697945417356       71261.30164196422        731507.8584150202        633.9875995819441        2128845.040055073        2436573.3019975764       32997.09442767862        685699.4940755116        4484096.584966232        1.4860579381302848E7     7212.886710995133        914250.3289960634        241237.98026346654       690164.900452454         2996993.735693075        15749.92622748061        58477.37463677765        688208.9718895035        22567.705701535717       30735.93440400021        449241.31601560424       531992.8346708956        3703359.1360893287
0.001021226119526885      18796.40316640009        252296.08727731658       125.26804489500122       14044.79558155636        14541.1011802663         4312219.808812695        340694.8069213241        3047764.769453957        12590.259339170485       9794.071318260765        2.4474766275272064E7     106056.47820194044       179178.04523102098       182946.54622011914       34224.80926262831        1030878.5392830035       4169999.2206299547       77947.55487728708        3165945.5758288237       1067035.6448603314       2.6169429923667222E7     1357600.4853484866       1518050.2955846374       312716.03056973376       959579.5849637028        15017.534189879958       43153.55504841288        71261.63053587536        731513.6609512502        634.1655448915244        2128870.4384795          2436602.4017886836       32996.51923925794        685715.6052836674        4484152.326693747        1.4860745067728093E7     7213.253670830501        914280.6847581469        241237.96683393905       690181.6422229396        2997026.377431052        15749.567282914417       58479.20412428506        688222.945040399         22567.426259122465       30736.855561450913       449252.22705164313       532000.8534533799        3703409.037732223
0.0010212407337133432     18796.074641128198       252298.76217624746       125.2754841986952        14044.695164607907       14541.36901816823        4312320.576609529        340701.8378304546        3047821.2822679784       12590.455478162337       9793.791067211838        2.4475222816532943E7     106055.73182812356       179181.00524246375       182946.46434073188       34223.979216269305       1030897.2939318502       4170070.7606944493       77946.58076752591        3166007.2421022393       1067064.8585721191       2.6169910806321867E7     1357631.99724691         1518074.3905178222       312721.91733013175       959597.5634531552        15017.393562311816       43153.39445774907        71261.94711297874        731519.3901660524        634.3436740364436        2128895.390713776        2436630.9292650726       32995.930395764895       685731.6690583689        4484207.358315785        1.4860907865206195E7     7213.621364250628        914310.9922524933        241237.92213736902       690198.3899672887        2997058.234310668        15749.2061041075         58481.025045444025       688236.8554501744        22567.144870569122       30737.776122516203       449263.1536369608        532008.8539849734        3703458.3392315675
0.0010941708423502262     17112.96820612737        270313.7754703125        212.57800336697102       13367.658097388305       15553.403022416494       4799467.231803022        379241.0696919951        3316365.306063517        13209.730719042956       8488.424172173054        2.674594313467241E7      106082.8064868341        195403.8119598539        188078.03317491006       31312.91291466533        1133555.0401262392       4595796.214538188        76740.57931973651        3486624.3975722017       1234352.6186570758       2.8593055175750457E7     1529519.1541965855       1665180.9551525847       343574.20588826685       1056690.1324988492       14211.756025582801       45339.309636678576       75764.09053400066        765834.2808163621        1685.2020084506246       2271081.555854252        2607727.274963647        30941.543455553347       774501.3861375749        4810842.471010215        1.5819771785334228E7     9765.556672819217        1079425.6269780418       244746.08427143132       782616.9022791738        3195136.383976092        14077.700028669926       69859.15816640836        774282.6447457379        21051.820175438595       36806.26367605863        511955.28256927594       577336.3830152962        3981244.946331305
0.0011671009509870711     15448.949109171186       296265.37461324764       524.2068109407384        12449.533803658662       15936.70487636351        5180649.259137307        420296.24627369724       3517903.657259875        13112.517146740125       7316.241412620279        2.8633304078000415E7     111846.30108403414       213399.31324469522       203100.8173714657        31046.38219694554        1238725.909949422        5120418.217630693        81096.71757766357        3777620.799565242        1420995.1745023008       3.0652536776664402E7     1707061.025993322        1834298.8401930123       374101.06268496404       1153480.1760158231       13310.232809012083       51336.06229315552        84192.32119015827        805719.6813406335        2785.4816369492573       2414082.0961537617       2793124.699457362        30731.160554046117       870132.3650403026        5175186.3676979          1.685742961224895E7      13929.186003025428       1251045.5001385473       252845.13377630388       882702.0382115995        3416887.715747311        12567.458316650349       84122.2132630041         880188.9840691898        19376.473707317364       45924.565924033675       584970.0969789649        628405.042992099         4269767.805329738
0.001167115565173571      15448.628536749156       296271.20749940403       524.3073970516307        12449.337138365268       15936.719788510442       5180708.684656014        420304.23873202974       3517933.8357484443       13112.427758963571       7316.01656865932         2.8633613088511903E7     111847.85964214694       213402.9569035005        203104.69867733374       31046.617699874583       1238745.7347009443       5120528.79371946         81097.978943836          3777671.169165509        1421032.1196386437       3.0652878250818074E7     1707094.8740890583       1834331.9430135028       374106.7845756829        1153498.0753033622       13310.053436656503       51337.4528481995         84194.21576752122        805727.6535090862        2785.6824320112582       2414107.826254407        2793159.471945324        30731.316136708967       870151.1484441345        5175256.989639133        1.6857626420722496E7     13930.193302061794       1251078.3924181552       252846.94273798386       882721.7775315297        3416929.779148665        12567.163712141239       84125.18722485953        880210.8203144555        19376.12870400561        45926.695921967694       584985.0796117191        628415.3092116173        4269821.890817854
0.0011671301793600743     15448.305844907643       296277.00104450434       524.4088963682055        12449.139625528021       15936.735857147087       5180767.28813414         420312.2379101855        3517963.637241742        13112.33741919566        7315.790969633715        2.8633916568151917E7     111849.39747356894       213406.5991290118        203108.53298339277       31046.83802380596        1238765.3827029027       5120639.114923069        81099.22428146774        3777720.9685624302       1421068.944846907        3.065321416155598E7      1707128.49882909         1834364.78382056         374112.512309119         1153515.846946215        13309.873302719772       51338.8268834359         84196.10030326601        805735.524855217         2785.8834412046995       2414133.0442236816       2793193.587318818        30731.45933013816        870169.848269033         5175326.7411711635       1.6857819825557813E7     13931.201939175495       1251111.189740422        252848.7160532688        882741.5110675733        3416970.970816151        12566.867001942306       84128.153136191          880232.5924661537        19375.78126953509        45928.825521544495       585000.0805528478        628425.5378063662        4269875.239478745
0.0012400602879969018     13996.739329913811       326773.4957496038        1296.290080145313        11498.307688706145       15757.290256317274       5366708.810425716        456279.0455832256        3605386.971718143        12374.12204298951        6260.047810229697        2.968718035447934E7      120479.03049240117       230886.16071322814       225296.1641333067        33564.437441181064       1322443.4483476856       5667120.396604265        88223.87966194889        3965390.3102918607       1588165.141234483        3.1843565115283377E7     1853328.542837711        1978901.4562832864       398845.13445717155       1227040.1896029096       12504.962319768165       58084.82741035984        93528.12364703308        841763.2411909696        3579.2554537650876       2511993.396482996        2932775.01601253         32413.531706549722       955014.4057210353        5479446.305604855        1.767467063413119E7      19716.62720651772        1394787.2998305059       261245.41515954447       973119.3648373467        3587513.8331517447       11129.199912876707       98333.78615600285        983435.8292621783        17680.666659145718       57724.556470294774       657246.000077833         676413.5803872205        4494094.234787057
0.0013129903966336183     12888.273556694194       357140.97553380067       2757.274684338961        10717.010568466103       15179.6594896582         5322465.460425892        480534.200329402         3562556.552734201        11188.531356742453       5336.933919185811        2.969151133461118E7      128891.05654175239       245549.6887705281        250421.46275860528       38446.02795583995        1365374.7480972076       6152642.508745968        95182.2332444837         4005385.4311830793       1701912.0836778458       3.191454978307704E7      1938402.8969292822       2062073.397572534        413431.77769101306       1259511.9608219801       11954.705646035616       63033.49418832592        100950.6646480364        865173.4233562376        3869.5148322285836       2533438.2400295823       2981159.5748059847       35676.98880874117        1013319.5552890933       5644004.171247241        1.8042909850644615E7     26788.498342746323       1482409.3712971401       265967.1083424369        1038488.7984525235       3650532.7844897155       9698.839561000499        109678.36042982154       1062949.0547838204       16081.941289568942       71215.6274140082         718164.9163893748        713083.4105595418        4597834.674485554
0.0013130050108202326     12888.088481523013       357146.7437820597        2757.6485277878896       10716.880464785563       15179.515471119104       5322433.863293804        480537.5298040342        3562535.193404114        11188.263717194028       5336.763090857761        2.969140555074209E7      128892.53927469744       245552.20751317946       250426.50724484367       38447.20020333002        1365378.3955986116       6152728.798866098        95183.4408633762         4005377.380978561        1701927.8526457387       3.1914448740179483E7     1938412.4813860022       2062082.2570079747       413433.45988934394       1259513.5557683583       11954.62663839167        63034.18848964372        100951.8109107608        865176.3729724024        3869.51857779308         2533433.7813842          2981158.2918021195       35677.7715490525         1013327.7835551869       5644019.536095365        1.804292922050267E7      26790.012890863232       1482420.0071399708       265967.46761437465       1038498.5853555992       3650532.3912896793       9698.549108012647        109680.19987289487       1062961.4922197026       16081.633582320706       71218.42421661087        718175.3910979313        713089.1702712028        4597841.06522695
